txn_id,account_id,customer_id,timestamp,amount,currency,direction,channel,counterparty,counterparty_country,asset_type,crypto_symbol,wallet_type,buyer_id,is_conversion
TXNB28394E45F,ACCFD76BC67,CUST0070,2026-04-06T07:18:17,639.69,USD,credit,ach,Merchant/Andersson,SG,FIAT,,,,False
TXN3083EC28DF,ACC35B23C21,CUST0040,2026-04-06T07:23:44,8150.26,USD,debit,ach,Merchant/Ivanov,FR,FIAT,,,,False
TXN0CB6D83E29,ACC78072F9C,CUST0046,2026-04-06T07:40:02,3692.64,BTC,credit,crypto,OrbitalX,NL,CRYPTO,BTC,exchange_wallet,BUYER-B832BE,False
TXN621133D01B,ACC16F48D07,CUST0040,2026-04-06T08:55:18,7996.55,USD,debit,ach,Merchant/Osei,FR,FIAT,,,,False
TXN127D1FE7B0,ACC2F9105AC,CUST0005,2026-04-06T09:07:16,1147.32,USD,debit,wire,Merchant/Rossi,CA,FIAT,,,,False
TXN7381455FF8,ACC62036A3C,CUST0013,2026-04-06T09:10:56,481.18,USD,credit,wire,Merchant/Petrov,SG,FIAT,,,,False
TXNC667948325,ACC0BB1FA13,CUST0057,2026-04-06T10:10:35,736.4,USD,debit,card,Merchant/Volkov,CA,FIAT,,,,False
TXN81E6339B23,ACCBA968A55,CUST0066,2026-04-06T13:05:45,4728.63,USD,debit,wire,Merchant/Nguyen,NL,FIAT,,,,False
TXNAFEEE755BB,ACC94EF9BD4,CUST0071,2026-04-06T13:35:22,4428.45,SOL,debit,crypto,OrbitalX,SG,CRYPTO,SOL,exchange_wallet,,True
TXNE08C935D0F,ACC4A13B151,CUST0004,2026-04-06T13:39:14,1227.03,USD,debit,wire,Merchant/Okafor,GB,FIAT,,,,False
TXNBE1DE4C34C,ACC53946092,CUST0012,2026-04-06T18:18:49,1689.92,USD,credit,wire,Merchant/Brown,CA,FIAT,,,,False
TXNEE0EDC1202,ACC5D8749DD,CUST0035,2026-04-06T18:59:54,896.04,USD,credit,card,Merchant/Khan,SG,FIAT,,,,False
TXN4E232B039F,ACC703F936B,CUST0074,2026-04-06T19:18:43,5259.58,USD,credit,ach,Merchant/Reyes,NL,FIAT,,,,False
TXNE19794D793,ACCAF58DD2C,CUST0033,2026-04-06T19:56:48,337.79,USD,credit,ach,Merchant/Petrov,NL,FIAT,,,,False
TXN0E6532FED3,ACCFD2FB4EE,CUST0008,2026-04-06T20:24:20,277.32,USD,debit,ach,Merchant/Garcia,DE,FIAT,,,,False
TXNAFF1ECAEE8,ACC0A07CC5A,CUST0086,2026-04-06T20:45:05,9104.78,USD,credit,card,Merchant/Haddad,CA,FIAT,,,,False
TXND85B301F05,ACC41382873,CUST0029,2026-04-06T21:26:30,8169.38,USD,credit,wire,Merchant/Andersson,NL,FIAT,,,,False
TXN8E29121A35,ACCDCF7FDD7,CUST0067,2026-04-06T21:42:15,7399.69,USD,credit,ach,Merchant/Smith,NL,FIAT,,,,False
TXN93921906BC,ACC7DD16C55,CUST0002,2026-04-06T21:44:00,483.45,USD,credit,ach,Merchant/Cohen,NL,FIAT,,,,False
TXNAE653C9EBD,ACCC503EFC8,CUST0014,2026-04-06T22:05:29,2095.79,USDT,credit,crypto,CoinBridge Exchange,NL,CRYPTO,USDT,exchange_wallet,BUYER-38FE30,False
TXNEB4BC33932,ACC214B90FB,CUST0070,2026-04-06T22:23:29,769.1,USD,credit,wire,Merchant/Petrov,SG,FIAT,,,,False
TXNDD7ACA9643,ACC83B973E7,CUST0056,2026-04-06T22:57:18,1769.96,USD,credit,wire,Merchant/Garcia,FR,FIAT,,,,False
TXNA96B7A0340,ACC2AE359FF,CUST0032,2026-04-06T23:15:50,6733.9,USD,debit,card,Merchant/Reyes,CA,FIAT,,,,False
TXN45E6D973B9,ACC0A07CC5A,CUST0086,2026-04-06T23:35:02,2283.63,USD,debit,ach,Merchant/Kim,CA,FIAT,,,,False
TXNADB88F9BD6,ACC9D86F917,CUST0063,2026-04-07T02:15:17,2746.09,USD,debit,wire,Merchant/Rossi,CA,FIAT,,,,False
TXNF128705770,ACC1E50EF85,CUST0023,2026-04-07T02:28:37,1982.37,USD,credit,ach,Merchant/Patel,GB,FIAT,,,,False
TXN8007EB5E25,ACCC60BE801,CUST0076,2026-04-07T03:04:30,3100.42,USDT,credit,crypto,OrbitalX,DE,CRYPTO,USDT,exchange_wallet,BUYER-79C719,False
TXN5DDFD5D56A,ACC0A07CC5A,CUST0086,2026-04-07T03:05:30,1604.36,ETH,credit,crypto,CoinBridge Exchange,CA,CRYPTO,ETH,exchange_wallet,BUYER-C21CDB,False
TXN4C3BA32FDC,ACC16F48D07,CUST0040,2026-04-07T04:09:21,3541.41,USD,credit,ach,Merchant/Haddad,FR,FIAT,,,,False
TXNFF21FFC97C,ACCD72300B2,CUST0047,2026-04-07T04:27:11,3572.99,USD,credit,card,Merchant/Muller,SG,FIAT,,,,False
TXN9F6DF3BC38,ACCDCF7FDD7,CUST0067,2026-04-07T05:13:55,3689.04,USD,credit,card,Merchant/Brown,NL,FIAT,,,,False
TXNF06DB7E8C0,ACC961021F3,CUST0058,2026-04-07T06:13:46,224.7,USD,credit,ach,Merchant/Osei,DE,FIAT,,,,False
TXN2B204D6FE6,ACCBF311AB7,CUST0051,2026-04-07T06:41:06,5812.12,USD,credit,ach,Merchant/Farouk,NL,FIAT,,,,False
TXNFEC89D748A,ACC78072F9C,CUST0046,2026-04-07T07:34:33,98.99,USD,debit,ach,Merchant/Farouk,NL,FIAT,,,,False
TXN0B1F4F8D22,ACCCC1882B4,CUST0089,2026-04-07T07:49:42,2210.31,USD,credit,wire,Merchant/Nguyen,SG,FIAT,,,,False
TXN0E73F44476,ACC0BB1FA13,CUST0057,2026-04-07T08:12:16,818.49,USDT,debit,crypto,NovaCrypto,CA,CRYPTO,USDT,exchange_wallet,,False
TXNB35141EE9D,ACC57556A6E,CUST0080,2026-04-07T08:32:28,869.01,USD,credit,card,Merchant/Kim,NL,FIAT,,,,False
TXNB709332B09,ACCFC5E29A7,CUST0021,2026-04-07T08:33:37,173.49,USD,debit,wire,Merchant/Okafor,US,FIAT,,,,False
TXNB0BD945964,ACC3CFC47AF,CUST0017,2026-04-07T08:53:55,5051.07,USD,credit,wire,Merchant/Santos,US,FIAT,,,,False
TXN17689447D8,ACC0A07CC5A,CUST0086,2026-04-07T09:30:31,6370.66,USD,credit,wire,Merchant/Reyes,CA,FIAT,,,,False
TXNBFBE25F2FE,ACC67D2D5E4,CUST0049,2026-04-07T09:49:44,627.59,USD,credit,wire,Merchant/Osei,AU,FIAT,,,,False
TXN3DBDA045E1,ACC41382873,CUST0029,2026-04-07T11:22:31,5613.44,USD,debit,card,Merchant/Petrov,NL,FIAT,,,,False
TXNC103671F24,ACCC40869FF,CUST0037,2026-04-07T11:28:48,3350.4,USD,credit,wire,Merchant/Muller,US,FIAT,,,,False
TXNB9EA54B7A9,ACCDDE58137,CUST0063,2026-04-07T12:27:08,1654.02,USD,debit,card,Merchant/Osei,CA,FIAT,,,,False
TXN97B169F137,ACC67D2D5E4,CUST0049,2026-04-07T12:53:35,524.33,USD,debit,ach,Merchant/Novak,AU,FIAT,,,,False
TXNB17AFAAF68,ACC52C9E5CD,CUST0044,2026-04-07T13:26:12,510.77,USD,debit,ach,Merchant/Muller,CA,FIAT,,,,False
TXNCA16BE98B1,ACC9D86F917,CUST0063,2026-04-07T13:26:58,5271.85,USD,debit,card,Merchant/Kowalski,CA,FIAT,,,,False
TXN5EC9C8A0EB,ACC80075352,CUST0031,2026-04-07T14:04:10,274.81,USD,credit,ach,Merchant/Santos,SG,FIAT,,,,False
TXN3B25A2DE64,ACC9D86F917,CUST0063,2026-04-07T14:56:27,5809.99,USD,credit,ach,Merchant/Muller,CA,FIAT,,,,False
TXN89B1D584E4,ACCC67FF9ED,CUST0076,2026-04-07T17:24:12,500.8,USD,credit,ach,Merchant/Farouk,DE,FIAT,,,,False
TXN1154A0DF73,ACCA229FF18,CUST0056,2026-04-07T17:50:23,2396.99,USD,debit,card,Merchant/Cohen,FR,FIAT,,,,False
TXN3C6340899F,ACC703F936B,CUST0074,2026-04-07T18:44:39,4651.77,USD,debit,wire,Merchant/Garcia,NL,FIAT,,,,False
TXN7B41F85B5E,ACCBFA7080B,CUST0053,2026-04-07T20:24:43,5730.32,USD,credit,wire,Merchant/Volkov,SG,FIAT,,,,False
TXN5EE0F4B5E0,ACC0E253720,CUST0041,2026-04-07T20:47:56,114.71,USD,credit,card,Merchant/Nguyen,CA,FIAT,,,,False
TXN95BB675F76,ACC53946092,CUST0012,2026-04-07T21:02:30,2837.32,SOL,credit,crypto,NovaCrypto,CA,CRYPTO,SOL,exchange_wallet,BUYER-1EBE31,False
TXN6CE60A5029,ACC02414BC0,CUST0090,2026-04-07T22:13:31,694.73,USD,debit,ach,Merchant/Adeyemi,CA,FIAT,,,,False
TXND06E790946,ACCEFC74DA3,CUST0052,2026-04-07T23:21:36,4400.54,USD,credit,ach,Merchant/Volkov,DE,FIAT,,,,False
TXNB171EA35E1,ACCC0175359,CUST0049,2026-04-07T23:37:53,796.93,USD,credit,card,Merchant/Volkov,AU,FIAT,,,,False
TXN5AC4CD6F6E,ACC9D86F917,CUST0063,2026-04-08T01:49:35,5369.11,USD,credit,ach,Merchant/Osei,CA,FIAT,,,,False
TXN7FDBBC6BD5,ACC78072F9C,CUST0046,2026-04-08T01:53:40,405.29,USD,credit,card,Merchant/Okafor,NL,FIAT,,,,False
TXNF12815D3A0,ACC64971567,CUST0068,2026-04-08T02:08:11,467.16,USD,debit,wire,Merchant/Kowalski,DE,FIAT,,,,False
TXN98373C03D0,ACC428B80C7,CUST0022,2026-04-08T02:26:21,336.55,USD,credit,wire,Merchant/Chen,US,FIAT,,,,False
TXN9F8F1F1012,ACC68550ACB,CUST0003,2026-04-08T04:52:36,807.57,USD,credit,ach,Merchant/Adeyemi,DE,FIAT,,,,False
TXN75932CFA9E,ACCC9E7F2BE,CUST0009,2026-04-08T05:12:08,5324.64,USD,debit,card,Merchant/Cohen,AU,FIAT,,,,False
TXN1C099460A7,ACCBFA7080B,CUST0053,2026-04-08T05:16:14,6525.28,USD,credit,ach,Merchant/Nguyen,SG,FIAT,,,,False
TXN45F79ECB6B,ACC83B973E7,CUST0056,2026-04-08T06:28:55,2877.71,ETH,debit,crypto,OrbitalX,FR,CRYPTO,ETH,exchange_wallet,,False
TXN6AD438DD12,ACC29E078EA,CUST0060,2026-04-08T06:51:39,382.41,BTC,credit,crypto,OrbitalX,FR,CRYPTO,BTC,exchange_wallet,BUYER-CE0B59,False
TXNF75E90A144,ACC53946092,CUST0012,2026-04-08T07:57:56,2657.24,USD,debit,ach,Merchant/Santos,CA,FIAT,,,,False
TXN83C3F2C902,ACC586AEF9F,CUST0085,2026-04-08T08:34:46,363.32,USD,debit,card,Merchant/Kowalski,DE,FIAT,,,,False
TXNBDCE641B20,ACCBC14B93C,CUST0010,2026-04-08T09:08:07,256.88,USD,credit,wire,Merchant/Moreau,GB,FIAT,,,,False
TXN60C6C3A940,ACCCFFF58EB,CUST0060,2026-04-08T09:49:17,842.17,USD,debit,wire,Merchant/Cohen,FR,FIAT,,,,False
TXNC86C81EDAC,ACCDCF7FDD7,CUST0067,2026-04-08T10:07:36,5956.21,USD,credit,wire,Merchant/Muller,NL,FIAT,,,,False
TXN8A8BC7F74C,ACC428B80C7,CUST0022,2026-04-08T10:10:12,447.71,USD,debit,card,Merchant/Kowalski,US,FIAT,,,,False
TXNDE589F465F,ACC16F48D07,CUST0040,2026-04-08T10:38:04,3995.31,USD,credit,wire,Merchant/Sato,FR,FIAT,,,,False
TXN7A42F83BAA,ACCC40869FF,CUST0037,2026-04-08T11:01:08,5672.43,USD,debit,wire,Merchant/Petrov,US,FIAT,,,,False
TXN32EA71C34F,ACC282C086D,CUST0036,2026-04-08T11:18:00,916.9,USD,debit,card,Merchant/Brown,AU,FIAT,,,,False
TXNF2FBF05C18,ACC7C9A1497,CUST0029,2026-04-08T11:53:33,2800.42,USD,credit,ach,Merchant/Petrov,NL,FIAT,,,,False
TXN65BB699F6F,ACC0BB1FA13,CUST0057,2026-04-08T13:18:25,1225.69,ETH,debit,crypto,OrbitalX,CA,CRYPTO,ETH,exchange_wallet,,False
TXNA589E36A11,ACC94EF9BD4,CUST0071,2026-04-08T13:35:22,4395.27,ETH,credit,crypto,OrbitalX,SG,CRYPTO,ETH,exchange_wallet,,True
TXNDC4B95BB80,ACC41382873,CUST0029,2026-04-08T13:36:09,8477.0,USD,debit,wire,Merchant/Khan,NL,FIAT,,,,False
TXN12E4CF9017,ACCBE7FE883,CUST0017,2026-04-08T14:36:42,745.39,USD,credit,card,Merchant/Reyes,US,FIAT,,,,False
TXN0C43700E88,ACCDCF7FDD7,CUST0067,2026-04-08T14:47:24,9979.95,USD,debit,card,Merchant/Tanaka,NL,FIAT,,,,False
TXNA2169AE921,ACCA972A572,CUST0083,2026-04-08T15:00:06,3347.11,USD,debit,card,Merchant/Smith,DE,FIAT,,,,False
TXN57AED1D716,ACCC5335F93,CUST0087,2026-04-08T15:24:24,7813.84,USD,credit,ach,Merchant/Moreau,AU,FIAT,,,,False
TXNB13673B901,ACC961021F3,CUST0058,2026-04-08T15:30:26,353.89,USD,debit,wire,Merchant/Patel,DE,FIAT,,,,False
TXN04CF25EA23,ACCFFF6AE73,CUST0073,2026-04-08T15:32:07,1963.69,USD,credit,wire,Merchant/Andersson,DE,FIAT,,,,False
TXN2B770386E5,ACC0BB1FA13,CUST0057,2026-04-08T16:04:03,364.02,USD,debit,card,Merchant/Smith,CA,FIAT,,,,False
TXN40BE807417,ACC7815A298,CUST0054,2026-04-08T17:11:23,325.86,USD,debit,wire,Merchant/Patel,US,FIAT,,,,False
TXNEF4D352F03,ACC111E36C4,CUST0030,2026-04-08T17:11:28,1039.98,USD,credit,card,Merchant/Santos,NL,FIAT,,,,False
TXN32A012F6DB,ACCDCF7FDD7,CUST0067,2026-04-08T17:21:27,6132.05,USD,credit,wire,Merchant/Ivanov,NL,FIAT,,,,False
TXND5E7F6EB50,ACC586AEF9F,CUST0085,2026-04-08T17:23:03,273.49,USD,debit,card,Merchant/Brown,DE,FIAT,,,,False
TXNA602642A3D,ACCD3711587,CUST0024,2026-04-08T18:30:21,1775.18,USD,debit,wire,Merchant/Nguyen,DE,FIAT,,,,False
TXNF4233EDCD9,ACC2AE359FF,CUST0032,2026-04-08T18:33:38,9647.99,USD,debit,wire,Merchant/Andersson,CA,FIAT,,,,False
TXN6D1F58F270,ACC4A13B151,CUST0004,2026-04-08T18:34:26,469.39,USD,credit,wire,Merchant/Novak,GB,FIAT,,,,False
TXN159D9923E5,ACCC9E7F2BE,CUST0009,2026-04-08T19:51:03,5261.36,USD,debit,card,Merchant/Nguyen,AU,FIAT,,,,False
TXN58678AF69A,ACCDB117379,CUST0034,2026-04-08T20:05:50,8892.57,USD,debit,card,Merchant/Petrov,US,FIAT,,,,False
TXN188259F076,ACC53946092,CUST0012,2026-04-09T00:03:13,2572.5,USD,credit,wire,Merchant/Abara,CA,FIAT,,,,False
TXN63BBBFE433,ACCCFFF58EB,CUST0060,2026-04-09T01:19:07,111.66,USD,debit,wire,Merchant/Smith,FR,FIAT,,,,False
TXN25A62E989D,ACC5FFE8845,CUST0077,2026-04-09T01:19:39,9855.67,USD,debit,ach,Merchant/Reyes,NL,FIAT,,,,False
TXNBDACC21CAD,ACC163A7066,CUST0075,2026-04-09T02:18:14,233.87,USD,credit,card,Merchant/Khan,SG,FIAT,,,,False
TXN3EC088D5C4,ACCCFFF58EB,CUST0060,2026-04-09T02:26:08,181.54,USD,debit,ach,Merchant/Brown,FR,FIAT,,,,False
TXN7763C92A99,ACCAAB9FE6D,CUST0045,2026-04-09T03:31:14,567.76,USD,debit,card,Merchant/Kim,FR,FIAT,,,,False
TXN131F3A6555,ACC62036A3C,CUST0013,2026-04-09T04:18:49,292.96,USD,debit,wire,Merchant/Osei,SG,FIAT,,,,False
TXN0731A11569,ACC16F48D07,CUST0040,2026-04-09T05:55:42,3671.32,USD,debit,ach,Merchant/Khan,FR,FIAT,,,,False
TXN203D04FDD1,ACCA86BE06F,CUST0050,2026-04-09T07:42:42,134.25,USD,credit,card,Merchant/Brown,NL,FIAT,,,,False
TXNDC3D74236A,ACC39F0CA15,CUST0084,2026-04-09T07:48:43,3015.02,USD,debit,card,Merchant/Farouk,GB,FIAT,,,,False
TXNCF00C0C514,ACCCC1882B4,CUST0089,2026-04-09T08:36:59,931.97,USD,debit,ach,Merchant/Kowalski,SG,FIAT,,,,False
TXNA995A05561,ACC94EF9BD4,CUST0071,2026-04-09T08:36:59,1061.52,USD,credit,card,Merchant/Khan,SG,FIAT,,,,False
TXN55F118315A,ACCA4DC4645,CUST0028,2026-04-09T08:45:30,3157.79,USD,credit,ach,Merchant/Andersson,SG,FIAT,,,,False
TXNFDC1831F9B,ACC5D8749DD,CUST0035,2026-04-09T09:29:59,1083.25,USD,credit,wire,Merchant/Muller,SG,FIAT,,,,False
TXNFDB10A3A19,ACCD3711587,CUST0024,2026-04-09T10:21:30,6109.96,USD,credit,ach,Merchant/Kim,DE,FIAT,,,,False
TXN720866CBBA,ACC282C086D,CUST0036,2026-04-09T11:26:38,3349.73,USD,debit,ach,Merchant/Abara,AU,FIAT,,,,False
TXN984734D394,ACCD8848F30,CUST0016,2026-04-09T12:11:19,313.16,USD,credit,wire,Merchant/Okafor,CA,FIAT,,,,False
TXN95B52D7479,ACC4A13B151,CUST0004,2026-04-09T12:34:02,856.09,SOL,credit,crypto,OrbitalX,GB,CRYPTO,SOL,exchange_wallet,BUYER-ADF12D,False
TXN689C79EC76,ACC79CD60D9,CUST0069,2026-04-09T14:42:47,2489.97,USD,debit,card,Merchant/Cohen,AU,FIAT,,,,False
TXN3D48A6FF7E,ACC60478FA5,CUST0015,2026-04-09T14:44:47,8944.95,USD,credit,ach,Merchant/Smith,CA,FIAT,,,,False
TXN45FAAA2656,ACCF945E5E7,CUST0018,2026-04-09T16:05:01,777.56,USD,debit,ach,Merchant/Patel,FR,FIAT,,,,False
TXN9660D0EBEE,ACC8E73C8F5,CUST0059,2026-04-09T16:52:17,3188.46,USD,debit,wire,Merchant/Farouk,CA,FIAT,,,,False
TXN6532EDE483,ACC0E253720,CUST0041,2026-04-09T16:53:41,446.81,USD,credit,wire,Merchant/Santos,CA,FIAT,,,,False
TXNFA37326DA0,ACC16F48D07,CUST0040,2026-04-09T18:25:44,6848.36,USD,credit,wire,Merchant/Reyes,FR,FIAT,,,,False
TXND9EA80F4A9,ACC3CFC47AF,CUST0017,2026-04-09T18:37:42,5277.5,USD,credit,card,Merchant/Nguyen,US,FIAT,,,,False
TXN4651A2341D,ACC5D8749DD,CUST0035,2026-04-09T19:24:54,374.92,USD,debit,ach,Merchant/Haddad,SG,FIAT,,,,False
TXN16431E8800,ACC83B973E7,CUST0056,2026-04-09T19:53:41,2426.81,USD,debit,ach,Merchant/Cohen,FR,FIAT,,,,False
TXNC835FA9DD1,ACC7DD16C55,CUST0002,2026-04-09T20:34:08,258.16,USD,debit,card,Merchant/Cohen,NL,FIAT,,,,False
TXN66ABA21D6A,ACC163A7066,CUST0075,2026-04-09T20:52:56,734.77,USD,debit,wire,Merchant/Reyes,SG,FIAT,,,,False
TXN7496E0E254,ACCD375BE54,CUST0048,2026-04-09T20:56:44,1122.96,USD,debit,ach,Merchant/Smith,US,FIAT,,,,False
TXN1C3ED485F6,ACC586AEF9F,CUST0085,2026-04-09T21:41:07,77.33,USD,debit,card,Merchant/Cohen,DE,FIAT,,,,False
TXN4C3E23E74C,ACC68550ACB,CUST0003,2026-04-09T21:42:29,1689.13,USD,debit,ach,Merchant/Abara,DE,FIAT,,,,False
TXN1EC81A4DEF,ACCCFFF58EB,CUST0060,2026-04-09T22:18:18,457.67,USD,credit,wire,Merchant/Ivanov,FR,FIAT,,,,False
TXNACDD402A92,ACC1DAE138B,CUST0043,2026-04-10T00:17:06,426.52,USD,credit,wire,Merchant/Silva,US,FIAT,,,,False
TXN9CC1709BA7,ACC1E50EF85,CUST0023,2026-04-10T01:08:54,2895.72,USD,credit,wire,Merchant/Rossi,GB,FIAT,,,,False
TXNA914FD8111,ACCA229FF18,CUST0056,2026-04-10T02:18:57,3412.48,USD,credit,card,Merchant/Adeyemi,FR,FIAT,,,,False
TXN97FE3B9E29,ACCCD78BF1B,CUST0026,2026-04-10T02:56:36,4728.11,USD,debit,ach,Merchant/Nguyen,DE,FIAT,,,,False
TXNDEF197D69E,ACC0E253720,CUST0041,2026-04-10T03:44:49,470.98,USD,credit,card,Merchant/Novak,CA,FIAT,,,,False
TXN68C652FBD4,ACCFFF6AE73,CUST0073,2026-04-10T04:22:12,314.65,USD,debit,wire,Merchant/Rossi,DE,FIAT,,,,False
TXNEF5C0D0D2B,ACCC60BE801,CUST0076,2026-04-10T04:23:44,2640.71,SOL,debit,crypto,NovaCrypto,DE,CRYPTO,SOL,exchange_wallet,,False
TXN1505B853DF,ACCC60BE801,CUST0076,2026-04-10T04:52:29,194.52,USD,credit,ach,Merchant/Abara,DE,FIAT,,,,False
TXN7989FF38C8,ACC7DD16C55,CUST0002,2026-04-10T05:33:57,231.36,USD,credit,ach,Merchant/Silva,NL,FIAT,,,,False
TXN722B618EF7,ACCFD76BC67,CUST0070,2026-04-10T06:16:21,746.33,USDT,debit,crypto,NovaCrypto,SG,CRYPTO,USDT,exchange_wallet,,False
TXN0CF246F85F,ACC7815A298,CUST0054,2026-04-10T06:37:32,1644.51,USD,credit,wire,Merchant/Tanaka,US,FIAT,,,,False
TXN3045390734,ACC59A51106,CUST0025,2026-04-10T06:39:22,389.62,USD,debit,ach,Merchant/Ivanov,SG,FIAT,,,,False
TXNF0BE5102D0,ACCD8848F30,CUST0016,2026-04-10T07:30:01,1326.03,USD,debit,ach,Merchant/Tanaka,CA,FIAT,,,,False
TXN1637805965,ACCFC5E29A7,CUST0021,2026-04-10T07:35:40,311.52,USD,debit,wire,Merchant/Ivanov,US,FIAT,,,,False
TXN27A9213E3D,ACC0F13B6AE,CUST0038,2026-04-10T08:52:10,335.44,USD,debit,wire,Merchant/Lee,CA,FIAT,,,,False
TXNE67B3D2FB1,ACC50D980A5,CUST0088,2026-04-10T10:34:06,1891.23,USDT,debit,crypto,CoinBridge Exchange,SG,CRYPTO,USDT,exchange_wallet,,False
TXND110FC629C,ACC7452DD56,CUST0062,2026-04-10T12:40:47,1939.11,USD,credit,ach,Merchant/Osei,AU,FIAT,,,,False
TXN8F7891B61C,ACC94EF9BD4,CUST0071,2026-04-10T13:35:22,5592.91,BTC,debit,crypto,NovaCrypto,SG,CRYPTO,BTC,exchange_wallet,,True
TXNC21DE93757,ACCA4DC4645,CUST0028,2026-04-10T13:41:07,7890.05,USD,credit,ach,Merchant/Andersson,SG,FIAT,,,,False
TXNAAB36EADCB,ACCFD2FB4EE,CUST0008,2026-04-10T13:46:25,3554.69,XRP,credit,crypto,ClearChain Exchange,DE,CRYPTO,XRP,exchange_wallet,BUYER-951E38,False
TXN27C8BBCE88,ACC0F13B6AE,CUST0038,2026-04-10T13:57:15,3658.85,USD,debit,wire,Merchant/Kowalski,CA,FIAT,,,,False
TXNE84C7DCA0D,ACCAAB9FE6D,CUST0045,2026-04-10T14:05:26,442.73,USD,credit,card,Merchant/Cohen,FR,FIAT,,,,False
TXNE91107FAA3,ACC95EBD168,CUST0027,2026-04-10T15:22:58,182.91,USD,credit,card,Merchant/Nguyen,AU,FIAT,,,,False
TXN9DB42FB46E,ACCCBC0528B,CUST0001,2026-04-10T15:30:46,758.64,USD,credit,wire,Merchant/Abara,FR,FIAT,,,,False
TXN53A8631CF4,ACC64971567,CUST0068,2026-04-10T15:46:25,3542.42,XRP,credit,crypto,OrbitalX,DE,CRYPTO,XRP,exchange_wallet,BUYER-B59EF2,False
TXN03C524E7FD,ACC57556A6E,CUST0080,2026-04-10T16:22:05,292.49,USD,credit,card,Merchant/Osei,NL,FIAT,,,,False
TXN880247BB7B,ACC2228256E,CUST0024,2026-04-10T16:42:48,1814.26,USD,credit,card,Merchant/Ivanov,DE,FIAT,,,,False
TXNA9B89BD11C,ACC9D86F917,CUST0063,2026-04-10T17:03:45,2164.33,USD,credit,ach,Merchant/Haddad,CA,FIAT,,,,False
TXNED9318F766,ACCA86BE06F,CUST0050,2026-04-10T17:25:48,335.86,USD,debit,ach,Merchant/Kowalski,NL,FIAT,,,,False
TXNA4F78F8DD2,ACCD375BE54,CUST0048,2026-04-10T18:13:01,362.33,USD,debit,ach,Merchant/Khan,US,FIAT,,,,False
TXN779BD8F6B0,ACCA86BE06F,CUST0050,2026-04-10T18:54:08,611.61,USD,debit,card,Merchant/Brown,NL,FIAT,,,,False
TXN0E0C6295BF,ACC68550ACB,CUST0003,2026-04-10T19:40:30,1713.75,USD,debit,wire,Merchant/Silva,DE,FIAT,,,,False
TXN0E32DCC286,ACCEA07313F,CUST0075,2026-04-10T20:22:19,531.27,USD,debit,wire,Merchant/Silva,SG,FIAT,,,,False
TXNDA0A197C42,ACC78072F9C,CUST0046,2026-04-10T21:16:31,2579.5,XRP,debit,crypto,CoinBridge Exchange,NL,CRYPTO,XRP,exchange_wallet,,False
TXN5EA6E6C41A,ACCEFC74DA3,CUST0052,2026-04-10T21:33:20,8676.5,USD,debit,ach,Merchant/Cohen,DE,FIAT,,,,False
TXN3EEEAD6705,ACC214B90FB,CUST0070,2026-04-10T22:25:40,643.81,USD,debit,wire,Merchant/Tanaka,SG,FIAT,,,,False
TXNE954DBA969,ACCA91A5FC0,CUST0019,2026-04-10T23:10:34,6811.03,USD,credit,ach,Merchant/Garcia,GB,FIAT,,,,False
TXN1D0D0BCC30,ACCA229FF18,CUST0056,2026-04-10T23:34:37,667.69,XRP,debit,crypto,OrbitalX,FR,CRYPTO,XRP,exchange_wallet,,False
TXN6DBB42B9BA,ACCBC14B93C,CUST0010,2026-04-11T00:41:23,482.51,USD,debit,card,Merchant/Kim,GB,FIAT,,,,False
TXN0B763E1ECC,ACC7DD16C55,CUST0002,2026-04-11T01:24:24,2481.56,USDT,credit,crypto,NovaCrypto,NL,CRYPTO,USDT,exchange_wallet,BUYER-A375F3,False
TXNBBB4F40E19,ACC4871A11C,CUST0033,2026-04-11T02:07:17,148.65,USD,credit,ach,Merchant/Patel,NL,FIAT,,,,False
TXN79BAE86109,ACC59A51106,CUST0025,2026-04-11T02:10:14,871.79,USD,credit,wire,Merchant/Rossi,SG,FIAT,,,,False
TXN69F6727DE2,ACC5FFE8845,CUST0077,2026-04-11T02:15:25,1848.31,XRP,credit,crypto,ClearChain Exchange,NL,CRYPTO,XRP,exchange_wallet,BUYER-1E4F89,False
TXNCCE2092D1F,ACCD8848F30,CUST0016,2026-04-11T04:01:37,1200.89,USD,debit,ach,Merchant/Petrov,CA,FIAT,,,,False
TXNC43F89CCF4,ACC0A07CC5A,CUST0086,2026-04-11T07:01:28,4051.0,USD,debit,ach,Merchant/Volkov,CA,FIAT,,,,False
TXN5EB8A691FF,ACC0E253720,CUST0041,2026-04-11T07:09:38,545.22,USD,credit,card,Merchant/Smith,CA,FIAT,,,,False
TXN116B47B544,ACCDCF7FDD7,CUST0067,2026-04-11T07:32:19,6239.29,USD,debit,ach,Merchant/Santos,NL,FIAT,,,,False
TXN4E8C13ED73,ACC27103F42,CUST0020,2026-04-11T07:44:55,4239.79,USD,debit,card,Merchant/Muller,DE,FIAT,,,,False
TXNC7853FCAAF,ACCBC14B93C,CUST0010,2026-04-11T08:16:53,324.93,USD,debit,card,Merchant/Novak,GB,FIAT,,,,False
TXN3801C5F2C7,ACC2228256E,CUST0024,2026-04-11T08:36:14,1396.97,USD,debit,card,Merchant/Haddad,DE,FIAT,,,,False
